ID;PLZ;Region;Strassenname;Anzahl_Mitarbeiter;Verkaufsflaeche;Jahresumsatz;longitude;latitude
2860;86356;Neusäß;Lohwaldstr. 60;171600;457600.0;57200.0;10.824282199999999;48.396705100000005
2861;88499;Riedlingen;Altheimer Str. 4;214575;643725.0;71525.0;9.467028;48.154427399999996
2862;84069;Schierling;Leierndorfer Str. 34;22896;80136.0;11448.0;12.124984;48.839591999999996
2863;86156;Augsburg-Oberhausen;Auerstr. 57A;62986;314930.0;31493.0;10.868283;48.3889873
2864;89257;Illertissen;Friedrich-Ebert-Str. 24;120288;240576.0;40096.0;10.09811;48.22355
2865;86169;Augsburg;Neuburger Str. 227+229;111735;297960.0;37245.0;10.914497;48.397694
2866;86551;Aichach;Augsburger Str. 23;171960;515880.0;85980.0;11.128403599999999;48.45358350000001
2867;86391;Stadtbergen;Wankelstr. 12;114680;401380.0;57340.0;10.8436144;48.3762575
2868;86470;Thannhausen;Bgm-Raab-Str. 24;154872;387180.0;77436.0;10.461576800000001;48.285277799999996
2869;86420;Diedorf;Am Straßfeld 2;28690;100415.0;14345.0;10.7862763;48.359663700000006
2870;88433;Schemmerhofen;Alte Biberacher Str. 53;45920;114800.0;22960.0;9.788540800000002;48.1664486
2871;86153;Augsburg-Innenstadt;Heinrich-von-Buz-Str. 4;57420;258390.0;28710.0;10.889652499999999;48.3783351
2872;86157;Augsburg-Pfersee;Pearl-S.-Buck-Str. 10;120624;361872.0;40208.0;10.866312800000001;48.3718492
2873;86381;Krumbach;Bahnhofstr. 94;74698;186745.0;37349.0;10.3580227;48.2507412
2874;86165;Augsburg-Lechhausen;Donaustr. 6;51732;129330.0;25866.0;10.9307119;48.3764557
2875;86161;Augsburg-Herrenbach;Reichenberger Str. 41;224250;523250.0;74750.0;10.919714;48.3624963
2876;84048;Mainburg;Freisinger Str. 3;46016;184064.0;23008.0;11.7799253;48.6388615
2877;86850;Fischach;Strassacker 2;51786;181251.0;25893.0;10.661626;48.2944442
2878;86199;Augsburg-Göggingen;Eichleitnerstr. 10;120876;362628.0;40292.0;10.8867599;48.3469597
2879;85276;Pfaffenhofen;Radlhöfe 3;69096;138192.0;23032.0;11.482032499999999;48.5233524
2880;86316;Friedberg;Augsburger Str. 8;17280;60480.0;8640.0;10.974948300000001;48.3573602
2881;88400;Biberach-Aspach Süd;Hubertus-Liebrecht-Str. 40;112359;187265.0;37453.0;9.8040058;48.116482299999994
2882;86179;Augsburg-Haunstetten;Unterer Talweg 109;132572;331430.0;66286.0;10.890143;48.3150451
2883;88512;Mengen;Dammstr. 17;259470;864900.0;86490.0;9.333614;48.052761
2884;84056;Rottenburg;Landshuter Str. 88;121128;423948.0;60564.0;12.0279381;48.69186730000001
2885;88400;Biberach;Waldseer Str. 143;28850;100975.0;14425.0;9.8032353;48.0815761
2886;86438;Kissing;Münchner Str. 14;121212;424242.0;60606.0;10.9614099;48.3087278
2887;86343;Königsbrunn;Guldenstr. 31 1/2;173220;866100.0;86610.0;10.8855248;48.2834095
2888;85250;Altomünster;Stumpfenbacher Str. 49;150176;375440.0;75088.0;11.2604186;48.380206799999996
2889;86399;Bobingen;Ziegeleistr. 13;234009;702027.0;78003.0;10.8397985;48.263476000000004
2890;88605;Meßkirch;Am Stachus 9;234090;390150.0;78030.0;9.117018199999999;47.9957588
2891;88416;Ochsenhausen;Güterbahnhof 10;57820;144550.0;28910.0;9.9464108;48.07507349999999
2892;84061;Ergoldsbach;Regensburger Str. 33;17352;60732.0;8676.0;12.2003534;48.7026181
2893;88453;Erolzheim;Keplerstr. 17;104148;312444.0;34716.0;10.080696099999999;48.0868501
2894;86415;Mering;Holzgartenstr. 15;11576;34728.0;5788.0;10.9747883;48.2737519
2895;88348;Bad Saulgau;Platzstr. 20;43425;86850.0;14475.0;9.5086758;48.008944
2896;88427;Bad Schussenried;Aulendorfer Str. 75;28960;72400.0;14480.0;9.656136300000002;47.9962527
2897;85235;Odelzhausen;Rudolf-Diesel-Str. 9;139056;463520.0;46352.0;11.2068786;48.304376500000004
2898;85229;Markt Indersdorf;Gewerbestr. 1;199962;533232.0;66654.0;11.383759800000002;48.3463229
2899;86830;Schwabmünchen;Kaufbeurer Str. 53;60879;202930.0;20293.0;10.7577532;48.170201299999995
2900;88630;Pfullendorf;Äußerer Mühlweg 14/1;5800;14500.0;2900.0;9.244206;47.9274867
2901;86836;Untermeitingen;Donauring 1;34812;156654.0;17406.0;10.819986199999999;48.159282
2902;84051;Essenbach;Regensburger Str. 50;182826;487536.0;60942.0;12.2193147;48.6187465
2903;88326;Aulendorf;Alte Kiesgrube 15;98702;493510.0;49351.0;9.6472495;47.9420843
2904;85354;Freising;Karwendelring 3;113256;377520.0;37752.0;11.7402319;48.41164910000001
2905;84032;Altdorf;Kristallstr. 2;174300;406700.0;58100.0;12.0945097;48.5460779
2906;87700;Memmingen-Amendingen;Goldhoferstr. 3;122052;366156.0;61026.0;10.171802900000001;47.99977
2907;84030;Ergolding;Industriestr. 14B;52326;183141.0;26163.0;12.1635584;48.5643798
2908;84032;Landshut;Oberndorfer Str. 34A;191928;639760.0;63976.0;12.1303742;48.5476129
2909;84100;Niederaichbach;Luitpoldpark 5;174540;349080.0;58180.0;12.320554800000002;48.624709700000004
2910;87700;Memmingen;Schlachthofstr. 37;8730;17460.0;2910.0;10.1829392;47.9926658
2911;84034;Landshut;Rupprechtstr. 22;168838;675352.0;84419.0;12.135306800000002;48.5441819
2912;88339;Bad Waldsee;Steinenberger Str. 1;116480;291200.0;58240.0;9.747723;47.9249585
2913;84034;Landshut;Stethaimer Str. 43;34956;58260.0;11652.0;12.154575999999999;48.5470917
2914;87719;Mindelheim;Allgäuer Str. 21;43710;145700.0;14570.0;10.505426;48.045998100000006
2915;85368;Moosburg;Degernpoint S3;17490;52470.0;8745.0;11.9633758;48.4688379
2916;84036;Landshut;Ritter-von-Schoch-Str. 20;151632;758160.0;75816.0;12.179521099999999;48.546803000000004
2917;85356;Freising-Lerchenfeld;Clemensänger Ring 26;96261;320870.0;32087.0;11.7523655;48.3790995
2918;87700;Memmingen;Woringer Str. 7;93376;280128.0;46688.0;10.1851706;47.9716466
2919;86842;Türkheim;Wörishofer Str. 28;192654;577962.0;64218.0;10.635450500000001;48.055749299999995
2920;85221;Dachau-West;Ludwig-Dill-Str. 69;43800;146000.0;14600.0;11.4215479;48.2577951
2921;82216;Maisach;Maisacher Str. 61;70104;210312.0;23368.0;11.28316;48.2123107
2922;82140;Olching;Hermann-Böcker-Str. 2;40908;102270.0;20454.0;11.3335127;48.22348
2923;86916;Kaufering;Kolpingstr. 10;163688;572908.0;81844.0;10.8569786;48.0903092
2924;85221;Dachau-Ost;Keplerstr. 4;157896;789480.0;78948.0;11.471923;48.261231200000005
2925;82256;Fürstenfeldbruck;Maisacher Str. 122;87750;263250.0;43875.0;11.257035499999999;48.19385379999999
2926;84036;Kumhausen;Schulstr. 1;61446;204820.0;20482.0;12.159688300000001;48.5066185
2927;88410;Bad Wurzach;Franz-Graf-Str. 7;26343;43905.0;8781.0;9.8940023;47.9065547
2928;85386;Eching;Dieselstr. 35;87840;263520.0;29280.0;11.645652499999999;48.311424200000005
2929;85716;Unterschleißheim;Landshuter Str. 19B;76154;380770.0;38077.0;11.565062199999998;48.2827364
2930;85221;Dachau-Süd;Wettersteinring 7;52740;87900.0;17580.0;11.4496206;48.243832
2931;86825;Bad Wörishofen;Kirchdorfer Str. 77;140688;375168.0;46896.0;10.5947651;48.019520799999995
2932;84130;Dingolfing;Aitrachstr. 6;123144;369432.0;41048.0;12.4840629;48.637257399999996
2933;82256;Fürstenfeldbruck;Kurt-Huber-Ring 17;211176;351960.0;70392.0;11.2230355;48.1605463
2934;86899;Landsberg/ Lech;Lechfeldstr. 122;246456;575064.0;82152.0;10.8614528;48.0651033
2935;86807;Buchloe;Münchener Str. 45;88050;440250.0;44025.0;10.734642800000001;48.0316777
2936;84130;Dingolfing;Röntgenstr. 1;255432;681152.0;85144.0;12.488678300000002;48.6158802
2937;85757;Karlsfeld;Nibelungenstr. 4;105732;317196.0;35244.0;11.4666399;48.2224234
2938;85764;Oberschleißheim;Sonnenstr. 13;76388;343746.0;38194.0;11.5500366;48.244229100000005
2939;86899;Landsberg/ Lech;Am Penzinger Feld 5;152828;764140.0;76414.0;10.8935239;48.0537529
2940;82194;Gröbenzell;Olchinger Str. 62;105840;370440.0;52920.0;11.387708300000002;48.184719
2941;82178;Puchheim;Siemensstr. 2;123522;205870.0;41174.0;11.3640493;48.172561200000004
2942;85748;Garching;Freisinger Landstr. 45;158868;714906.0;79434.0;11.653057400000002;48.2564151
2943;80999;München-Allach;Georg-Reismüller-Str. 28;167751;335502.0;55917.0;11.465611599999999;48.1944275
2944;88250;Weingarten;Ettishofer Str. 3;247296;412160.0;82432.0;9.6356085;47.81213169999999
2945;88662;Überlingen;Oberriedweg 7;64790;194370.0;32395.0;9.1854195;47.77332819999999
2946;80933;München-Feldmoching;Rainfarnstr. 50;150246;350574.0;50082.0;11.5536784;48.2095906
2947;80993;München-Moosach;Dachauer Str. 380;88410;176820.0;29470.0;11.5038117;48.191908700000006
2948;81245;München-Aubing;Bergsonstr. 147;61908;185724.0;20636.0;11.4242895;48.16090560000001
2949;88212;Ravensburg;Schützenstr. 82;53082;176940.0;17694.0;9.6222007;47.793471399999994
2950;85435;Erding;Anton-Huber-Str. 2;247800;826000.0;82600.0;11.8906705;48.310219599999996
2951;80939;München-Freimann;Ingolstädter Str. 170;256737;427895.0;85579.0;11.5876898;48.2027174
2952;80992;München-Moosach;Pelkovenstr. 152;53136;177120.0;17712.0;11.5345885;48.1815526
2953;85737;Ismaning;Osterfeldstr. 39;171274;856370.0;85637.0;11.6856781;48.230847100000005
2954;82110;Germering;Industriestr. 19;79758;186102.0;26586.0;11.379056599999998;48.132423300000006
2955;80992;München-Obermenzing;Menzinger Str. 85;203895;407790.0;67965.0;11.489019500000001;48.1651997
2956;80807;München-Milbertshofen;Frankfurter Ring 5;53208;88680.0;17736.0;11.568014;48.1880508
2957;81243;München-Pasing;Heimburgstr. 9/15;257259;686024.0;85753.0;11.4437204;48.14771589999999
2958;81249;München-Aubing;Brunhamstr. 18;76908;307632.0;38454.0;11.423791900000001;48.14098629999999
2959;82205;Gilching;Landsberger Str. 16;47344;118360.0;23672.0;11.2968358;48.1037355
2960;80992;München-Moosach;Hanauer Str. 2;41440;124320.0;20720.0;11.529211;48.1729713
2961;80807;München-Milbertshofen;Knorrstr. 57;5922;20727.0;2961.0;11.5723278;48.1839747
2962;81241;München;Paul-Gerhardt Allee;5924;23696.0;2962.0;11.4767813;48.153493700000006
2963;81245;München-Obermenzing;Paul-Gerhardt-Allee 34-36;213336;355560.0;71112.0;11.477269;48.152366
2964;88299;Leutkirch;Bahnhofsarkaden 19;35568;88920.0;17784.0;10.018656800000002;47.825354700000005
2965;85435;Erding;Otto-Hahn-Str. 25;17790;29650.0;5930.0;11.898124300000001;48.2860799
2966;88690;Uhldingen-Mühlhofen;Bahnhofstr. 17B;83048;332192.0;41524.0;9.2520173;47.7360568
2967;80687;München-Laim;Landsberger Str. 380;151317;353073.0;50439.0;11.4887222;48.1449808
2968;87600;Kaufbeuren-Neugablonz;Josefsthaler Str. 2;17808;53424.0;5936.0;10.6308039;47.9190964
2969;85774;Unterföhring;Wilhelm-Kemmelmeyer-Bogen 16;166264;665056.0;83132.0;11.6363504;48.1848855
2970;80804;München-Schwabing;Leopoldstr. 144;166320;498960.0;83160.0;11.5866265;48.169064399999996
2971;85774;Unterföhring;Mitterfeldallee 10;41594;207970.0;20797.0;11.6379795;48.1851844
2972;80797;München-Schwabing;Schleißheimer Str. 85-87;17832;35664.0;5944.0;11.5624396;48.1582964
2973;84137;Vilsbiburg;Frontenhausener Str. 92;267570;624330.0;89190.0;12.365110000000001;48.455
2974;80636;München-Neuhausen;Nymphenburger Str. 81;118960;416360.0;59480.0;11.5441873;48.149616200000004
2975;80335;München-Maxvorstadt;Dachauer Str. 92;23800;107100.0;11900.0;11.5587526;48.1518226
2976;80797;München;Dachauer Str. 92;124992;208320.0;41664.0;11.5587526;48.1518226
2977;84416;Taufkirchen/ Vils;Landshuter Str. 46;41678;166712.0;20839.0;12.128559;48.3528593
2978;88094;Oberteuringen-Neuhaus;Meersburger Str. 35;134010;223350.0;44670.0;9.469657400000001;47.735484299999996
2979;82152;Planegg;Behringstr. 2B;125118;417060.0;41706.0;11.430617800000002;48.11043309999999
2980;80333;München-Maxvorstadt;Luisenstr. 51-53;154960;774800.0;77480.0;11.566278599999999;48.1498356
2981;80339;München-Schwanthalerhöhe;Westendstr. 100;89430;447150.0;44715.0;11.5362683;48.138634700000004
2982;80335;München-Ludwigvorstadt;Hackerbrücke 4;5964;26838.0;2982.0;11.549002999999999;48.1424667
2983;80686;München-Sendling;Tübinger Str. 5;53694;89490.0;17898.0;11.5247088;48.1332816
2984;80335;München-Altstadt;Elisenstr. 3;187992;313320.0;62664.0;11.562411;48.141568299999996
2985;87600;Kaufbeuren;Türkheimer Str. 1;17910;80595.0;8955.0;10.6120563;47.89316400000001
2986;81377;München-Hadern;Fürstenrieder Str. 220;167216;752472.0;83608.0;11.501559;48.11963069999999
2987;80336;München-Ludwigvorstadt;Schwanthaler Str. 31;65714;262856.0;32857.0;11.559956699999999;48.1371726
2988;81927;München-Bogenhausen;Freischützstr. 46;155376;699192.0;77688.0;11.645259300000001;48.1652773
2989;88677;Markdorf;Schießstattweg 17;83692;376614.0;41846.0;9.3951489;47.7155845
2990;81369;München-Sendling;Albert-Roßhaupter-Str. 35-39;152490;254150.0;50830.0;11.5327824;48.1167366
2991;88709;Meersburg;Kronenstr. 15;23928;71784.0;11964.0;9.2835909;47.69409049999999
2992;81371;München-Isarvorstadt;Dreimühlenstr. 42;215424;574464.0;71808.0;11.5567162;48.120168299999996
2993;82131;Gauting;Starnberger Str. 38;101762;305286.0;50881.0;11.3753991;48.064150399999995
2994;81667;München;Leuchtenbergring 20;173652;694608.0;86826.0;11.614695699999999;48.135599400000004
2995;81675;München-Haidhausen;Kirchenstr. 86;161730;539100.0;53910.0;11.607846499999999;48.1326869
2996;87600;Kaufbeuren;Bahnhofstr. 2;137816;344540.0;68908.0;10.627810400000001;47.8748125
2997;81667;München-Haidhausen;Orleansplatz 7;215784;647352.0;71928.0;11.604873699999999;48.1285487
2998;85609;Aschheim-Dornach;Ohmstr. 5;116922;233844.0;38974.0;11.6857159;48.151488799999996
2999;81673;München-Berg am Laim;Weihenstephaner Str. 32;224925;449850.0;74975.0;11.624680699999999;48.1311635
3000;85551;Kirchheim;Fraunhoferstr. 2;96000;384000.0;48000.0;11.7626766;48.176917100000004
3001;81379;München-Sendling;Hofmannstr. 16;54018;135045.0;27009.0;11.5279742;48.1007689
3002;81379;München-Obersendling;Kistlerhofstr. 152;36024;96064.0;12008.0;11.5124279;48.09543069999999
3003;87463;Dietmannsried;Fuggerstr. 11;108108;378378.0;54054.0;10.300637;47.8056967
3004;88074;Meckenbeuren;Oskar-von-Miller-Platz 2;180240;901200.0;90120.0;9.5578861;47.700861200000006
3005;81825;München-Berg am Laim;Truderinger Str. 190;30050;135225.0;15025.0;11.654758900000001;48.1271405
3006;81549;München-Ramersdorf;Balanstr. 188;120240;360720.0;60120.0;11.603296499999999;48.105600200000005
3007;85586;Poing;Gruber Str. 59C;81189;216504.0;27063.0;11.8020656;48.1696856
3008;88045;Friedrichshafen;Albert-Maier-Str. 2;234624;547456.0;78208.0;9.4788367;47.6771028
3009;81825;München-Trudering;Corinthstr. 3;234702;625872.0;78234.0;11.650593800000001;48.1126306
3010;81735;München-Perlach;Nawiasky Str. 3;180600;481600.0;60200.0;11.635609599999999;48.1063055
3011;82319;Starnberg;Gautinger Str. 37;63231;147539.0;21077.0;11.3476835;48.0107545
3012;81737;München-Neuperlach;Nailastr. 21;138552;346380.0;69276.0;11.6331622;48.09032929999999
3013;81737;München-Neuperlach;Oskar-Maria-Graf-Ring 17;235014;548366.0;78338.0;11.6604218;48.098576200000004
3014;88069;Tettnang;Wangener Str. 10;244134;651024.0;81378.0;9.5923493;47.6699375
3015;88045;Friedrichshafen;Ravensburger Str. 3;45225;105525.0;15075.0;9.4966772;47.659765
3016;85646;Anzing;Gewerbepark 3;190008;380016.0;63336.0;11.8530461;48.158848299999995
3017;84405;Dorfen;Haager Str. 51;102578;512890.0;51289.0;12.1557105;48.2688816
3018;82049;Pullach;Wolfratshauser Str. 110;235404;784680.0;78468.0;11.506229699999999;48.045984000000004
3019;85540;Haar;Am See 13;144912;434736.0;72456.0;11.7224556;48.107797
3020;88239;Wangen/ Allgäu;Spinnereistr. 5;114760;516420.0;57380.0;9.8256562;47.6803466
3021;82008;Unterhaching-Nord;Biberger Str. 64;126882;317205.0;63441.0;11.619166499999999;48.0676528
3022;82008;Unterhaching-Süd;Grünwalder Weg 14;81594;244782.0;27198.0;11.608437400000001;48.0568069
3023;88316;Isny;Am Angele Hof 2;181380;544140.0;90690.0;10.0400136;47.700937700000004
3024;85640;Putzbrunn;Münchnerstr. 85;163296;653184.0;81648.0;11.692761500000001;48.0808354
3025;85521;Ottobrunn;Siemensstr. 2;24200;96800.0;12100.0;11.6529204;48.064622299999996
3026;88097;Eriskirch;Friedrichshafener Str. 41;272340;907800.0;90780.0;9.5230309;47.6334634
3027;84494;Neumarkt-St.Veit;Landshuter Str. 5;18162;54486.0;6054.0;12.5036273;48.363443200000006
3028;87439;Kempten;Lindauer Str. 106;36336;145344.0;18168.0;10.2962761;47.71776790000001
3029;87616;Marktoberdorf;Bahnhofstr. 28;72696;121160.0;24232.0;10.613334199999999;47.7752239
3030;85649;Brunnthal-Neukirchstockach;Zusestr. 5;42420;212100.0;21210.0;11.6624802;48.0405576
3031;82327;Tutzing;Hauptstr. 109;90930;409185.0;45465.0;11.2854894;47.9168821
3032;88079;Kressbronn;Säntisstr. 39;118248;236496.0;39416.0;9.589697099999999;47.6022104
3033;87437;Kempten-St.Mang;Ludwigstr. 80;72792;121320.0;24264.0;10.3218563;47.700345500000005
3034;86956;Schongau;Bahnhofstr. 6;209346;697820.0;69782.0;10.8993506;47.814432700000005
3035;85614;Kirchseeon;Am Mitterfeld 1;36420;72840.0;12140.0;11.8514386;48.0832561
3036;87448;Waltenhofen-Lanzen;Ahornweg 1;170016;765072.0;85008.0;10.308816;47.683782
3037;86971;Peiting;Münchener Str. 66;48592;194368.0;24296.0;10.9347461;47.803856700000004
3038;82362;Weilheim;Töllernallee 2;246078;738234.0;82026.0;11.1501224;47.847942700000004
3039;83527;Haag;Gerberstr. 1;151950;379875.0;75975.0;12.1670032;48.163946
3040;88161;Lindenberg;Staufner Str. 15;273600;638400.0;91200.0;9.8942578;47.6010403
3041;84307;Eggenfelden;Schellenbruckplatz 43;100353;234157.0;33451.0;12.749615499999999;48.400997700000005
3042;84539;Ampfing;Industriestr. 13;42588;191646.0;21294.0;12.4092256;48.2509749
3043;82515;Wolfratshausen;Margaritenstr. 2-8;42602;191709.0;21301.0;11.4245772;47.9139845
3044;85560;Ebersberg;Altstadtpassage;63924;106540.0;21308.0;11.969987300000001;48.07671329999999
3045;82054;Sauerlach;Ludwig-Bölkow-Str. 3;30450;152250.0;15225.0;11.663366;47.971901200000005
3046;88131;Lindau-Reutin;Kemptener Str. 17;24368;97472.0;12184.0;9.7045465;47.555572
3047;84453;Mühldorf;Felix-Gebhardt-Str. 2;18282;73128.0;9141.0;12.510361999999999;48.2517169
3048;84478;Waldkraiburg;Teplitzer Str. 15;42672;128016.0;21336.0;12.409091199999999;48.2090059
3049;85567;Grafing;Haidling 19;27441;82323.0;9147.0;11.960291900000001;48.0322471
3050;86983;Lechbruck;Bahnhofstr. 29;67100;335500.0;33550.0;10.7934981;47.697093599999995
3051;84347;Pfarrkirchen;Arno-Jacoby-Str. 6;30510;152550.0;15255.0;12.939573699999999;48.4178109
3052;82538;Geretsried;Jeschkenstr. 17;274680;732480.0;91560.0;11.497917999999999;47.8489309
3053;87509;Immenstadt;Liststr. 19;36636;85484.0;12212.0;10.2286263;47.5539154
3054;84364;Bad Birnbach;Emil-Schwate-Str. 23;119106;277914.0;39702.0;13.0947528;48.4370451
3055;83607;Holzkirchen;Industriestr. 31;164970;412425.0;82485.0;11.711630300000001;47.879824799999994
3056;83512;Wasserburg am Inn;Bernd-Motzkus-Str. 2;36672;110016.0;18336.0;12.223167;48.049588
3057;84524;Neuötting;Braumeisterstr. 5;110052;275130.0;55026.0;12.709629199999998;48.242523799999994
3058;87527;Sonthofen;Rudolf-Diesel-Str. 5;211002;351670.0;70334.0;10.270404800000001;47.5225709
3059;84503;Altötting;Maybachstr. 1;45885;122360.0;15295.0;12.691265;48.2195843
3060;82377;Penzberg;Grube 51;119340;198900.0;39780.0;11.379745699999999;47.7569411
3061;87629;Füssen;Abt-Hafner-Str. 14;73464;257124.0;36732.0;10.7015356;47.583012
3062;87629;Füssen;Kemptener Str. 87B;67364;303138.0;33682.0;10.6761868;47.56726389999999
3063;84518;Garching/ Alz;Altöttinger Str. 22;30630;153150.0;15315.0;12.588948199999999;48.133683399999995
3064;83052;Bruckmühl;Gewerbepark BWB 1;153200;766000.0;76600.0;11.9340743;47.87689870000001
3065;83646;Bad Tölz;Demmeljochstr. 7;49040;220680.0;24520.0;11.5654906;47.7495688
3066;82487;Oberammergau;Zur Lok 6;248346;827820.0;82782.0;11.0565944;47.5996119
3067;83043;Bad Aibling;Ellmosener Str. 22;67474;337370.0;33737.0;12.0149832;47.8687924
3068;84359;Simbach am Inn;Münchner Str. 82;156468;417248.0;52156.0;13.008925699999999;48.2618602
3069;84489;Burghausen;Burgkirchener Str. 16;211761;564696.0;70587.0;12.8239387;48.176916399999996
3070;83714;Miesbach;Wendelsteinstr. 5/7;36840;73680.0;12280.0;11.8395546;47.7890646
3071;87561;Oberstdorf;Im Steinach 20;110556;276390.0;55278.0;10.2801448;47.4137416
3072;83059;Kolbermoor;Hassler Str. 1a;98304;294912.0;49152.0;12.049453399999999;47.8393784
3073;83024;Rosenheim-West;Pichlmayrstr. 13;98336;393344.0;49168.0;12.1075135;47.8556278
3074;83022;Rosenheim;Grubholzer Str. 3;18444;92220.0;9222.0;12.0918185;47.849947799999995
3075;83026;Rosenheim-Süd;Grubholzer Str. 3;36900;123000.0;12300.0;12.0918185;47.849947799999995
3076;83734;Hausham;Obere Tiefenbachstr. 9;116888;525996.0;58444.0;11.829310000000001;47.76356
3077;83022;Rosenheim-Ost;Chiemseestr. 37A;64617;129234.0;21539.0;12.1380724;47.84958220000001
3078;83093;Bad Endorf;Chiemseestr. 13;80028;320112.0;40014.0;12.304984300000001;47.9035331
3079;83684;Tegernsee;Schwaighofstr. 79;92370;415665.0;46185.0;11.7747618;47.695597
3080;84529;Tittmoning;Laufener Str. 22;6160;18480.0;3080.0;12.7698586;48.057640500000005
3081;83064;Raubling;Rosenheimer Str. 22;203346;474474.0;67782.0;12.1183727;47.793108399999994
3082;82467;Garmisch-Partenkirchen;Hauptstr. 24;61640;215740.0;30820.0;11.1008195;47.4998422
3083;83301;Traunreut;Traunring 4;172648;863240.0;86324.0;12.5858133;47.9645404
3084;82467;Garmisch-Partenkirchen;Olympiastr. 25A;24672;98688.0;12336.0;11.0957203;47.49172720000001
3085;83209;Prien;Franziska-Hager-Str. 2;240630;401050.0;80210.0;12.3479079;47.855597700000004
3086;82494;Krün;Am Stausee 4;160472;401180.0;80236.0;11.2762404;47.49669249999999
3087;83339;Chieming-Egerer;Goriweg 2;61740;308700.0;30870.0;12.539271000000001;47.907083
3088;83329;Waging am See;Martinweg 3;194544;518784.0;64848.0;12.732267199999999;47.931242299999994
3089;83278;Traunstein;Hochstr. 18;86492;345968.0;43246.0;12.6283061;47.856367799999994
3090;83224;Grassau;Körtingstr. 8;30900;77250.0;15450.0;12.4725563;47.7785179
3091;83088;Kiefersfelden;Zubringer-Autobahn 31;37092;123640.0;12364.0;12.194384300000001;47.6191277
3092;83395;Freilassing;Reichenhaller Str. 84;37104;86576.0;12368.0;12.973908699999999;47.8282771
3093;83471;Schönau am Königssee;Triftplatz 6;117534;293835.0;58767.0;12.9997183;47.6235826
3094;99752;Bleicherode;Herrweg 55;92820;247520.0;30940.0;10.570111099999998;51.4495377
3095;99974;Mühlhausen;Hinter der Harwand 63;64995;216650.0;21665.0;10.4493525;51.21461499999999
3096;99734;Nordhausen-Mitte;Reichsstr. 16;27864;74304.0;9288.0;10.7871379;51.496506
3097;99734;Nordhausen;Hallesche Str. 49;154850;541975.0;77425.0;10.8038933;51.494617100000006
3098;99817;Eisenach-Stregda;Am Stadtweg 6;55764;111528.0;18588.0;10.3163978;50.9994069
3099;99817;Eisenach;Clemdastr. 5;12396;37188.0;6198.0;10.3225918;50.9807415
3100;99706;Sondershausen;Erfurter Str. 33A;86800;303800.0;43400.0;10.8475514;51.365694
3101;99718;Greußen;Am Rittertor 1;142646;713230.0;71323.0;10.945222300000001;51.22548459999999
3102;99894;Friedrichroda;Bahnhofstr. 38;167508;418770.0;83754.0;10.576783099999998;50.8606831
3103;99867;Gotha-Nord;Damaschkestr. 33;43442;195489.0;21721.0;10.7172354;50.959548999999996
3104;99867;Gotha;Schöne Allee 14;99328;347648.0;49664.0;10.7171946;50.9453466
3105;98574;Schmalkalden;Näherstiller Str. 41;6210;24840.0;3105.0;10.467464900000001;50.7174553
3106;99885;Ohrdruf;Bahnhofstaße 34;155300;465900.0;77650.0;10.7260038;50.825281700000005
3107;99610;Sömmerda;Mainzer Str. 2;136708;410124.0;68354.0;11.1415004;51.15850820000001
3108;99091;Erfurt-Nord;Grenzweg 10;87024;391608.0;43512.0;11.0014679;51.00289220000001
3109;98617;Meiningen;Leipziger Str. 82B;74616;186540.0;37308.0;10.4139135;50.5834916
3110;99086;Erfurt;Eislebener Str. 4;214590;500710.0;71530.0;11.028386099999999;50.991670600000006
3111;99085;Erfurt-Johannesvorstadt;Eugen-Richter-Str. 28;149328;298656.0;49776.0;11.0399249;50.9900072
3112;97769;Bad Brückenau;Kissinger Str. 36;112032;336096.0;37344.0;9.8003141;50.3151473
3113;99099;Erfurt;Scharnhorststr. 66;149424;298848.0;49808.0;11.0627255;50.958794399999995
3114;98544;Zella-Mehlis;Talstr. 77A;87192;435960.0;43596.0;10.660577;50.6551546
3115;99310;Arnstadt;Triniusstr. 27;214935;716450.0;71645.0;10.9342952;50.83466809999999
3116;99310;Arnstadt;Ichtershäuser Str. 32A;18696;84132.0;9348.0;10.9530574;50.8465863
3117;97638;Mellrichstadt;Lohstr. 2;177669;414561.0;59223.0;10.306222300000002;50.436629499999995
3118;98527;Suhl;Mauerstr. 1;102894;171490.0;34298.0;10.698466;50.615648799999995
3119;98527;Suhl;Senfte 16;18714;49904.0;6238.0;10.6876224;50.606169200000004
3120;98693;Ilmenau;Ratsteichstr. 1;137280;617760.0;68640.0;10.9228108;50.6907266
3121;99628;Buttstädt;Roßplatz 1-3;84267;280890.0;28089.0;11.420150900000001;51.1234309
3122;97616;Bad Neustadt;Schweinfurter Str. 27;28098;65562.0;9366.0;10.205715300000001;50.3188772
3123;99427;Weimar;Rießnerstr. 20;121797;365391.0;40599.0;11.3210831;50.994489
3124;99425;Weimar;Erfurter Str. 49A;31240;156200.0;15620.0;11.315430000000001;50.980509999999995
3125;98553;Schleusingen;Suhler Straße;215625;503125.0;71875.0;10.753207699999999;50.515600299999996
3126;99438;Bad Berka;Blankenhainer Straße;253206;506412.0;84402.0;11.290787199999999;50.89629
3127;98553;Schleusingen;Jägerhausstr. 8;121953;406510.0;40651.0;10.7530809;50.51170090000001
3128;98631;Römhild;Heurichstr. 27-29;75072;300288.0;37536.0;10.540801400000001;50.400397399999996
